Latitude (decimal degrees):	48.379
Longitude (decimal degrees):	9.491
Elevation (m):	770
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: 15 deg. 
Nominal power of the PV system (c-Si) (kWp):	11.2
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200119:0310,0.0,0.0,0.0,-1.16,1.24,0.0
20200119:0410,0.0,0.0,0.0,-1.36,1.24,0.0
20200119:0510,0.0,0.0,0.0,-1.35,1.24,0.0
20200119:0610,0.0,0.0,0.0,-1.26,1.59,0.0
20200119:0710,0.0,0.0,0.0,-1.41,1.93,0.0
20200119:0810,2760.08,278.58,7.87,-1.34,1.72,0.0
20200119:0910,535.61,66.15,14.34,-0.74,1.79,0.0
20200119:1010,799.87,91.73,18.89,-0.23,2.34,0.0
20200119:1110,1274.85,136.17,21.1,0.2,2.41,0.0
20200119:1210,742.28,86.44,20.74,0.3,2.21,0.0
20200119:1310,965.47,107.54,17.84,0.54,2.07,0.0
20200119:1410,998.21,109.84,12.71,0.41,2.28,0.0
20200119:1510,594.11,71.19,5.8,0.15,2.62,0.0
20200119:1610,0.0,0.0,0.0,-0.5,2.21,0.0
20200119:1710,0.0,0.0,0.0,-0.71,2.0,0.0
20200119:1810,0.0,0.0,0.0,-0.82,1.79,0.0
20200119:1910,0.0,0.0,0.0,-1.34,1.79,0.0
20200119:2010,0.0,0.0,0.0,-1.39,1.59,0.0
20200119:2110,0.0,0.0,0.0,-1.27,1.59,0.0
20200119:2210,0.0,0.0,0.0,-1.2,1.45,0.0
20200119:2310,0.0,0.0,0.0,-1.49,1.38,0.0
20200120:0010,0.0,0.0,0.0,-1.49,1.45,0.0
20200120:0110,0.0,0.0,0.0,-1.47,1.52,0.0
20200120:0210,0.0,0.0,0.0,-1.44,1.59,0.0
20200120:0310,0.0,0.0,0.0,-1.51,1.86,0.0
20200120:0410,0.0,0.0,0.0,-1.58,2.0,0.0
20200120:0510,0.0,0.0,0.0,-1.68,2.07,0.0
20200120:0610,0.0,0.0,0.0,-1.68,2.07,0.0
20200120:0710,0.0,0.0,0.0,-1.62,2.21,0.0
20200120:0810,1062.0,117.0,8.01,-1.61,2.48,0.0
20200120:0910,1135.69,122.12,14.5,-1.12,3.86,0.0
20200120:1010,1498.5,155.57,19.08,-0.6,4.07,0.0
20200120:1110,2155.61,215.29,21.31,-0.01,4.28,0.0
20200120:1210,4302.56,411.05,20.96,0.51,4.34,0.0
20200120:1310,5605.88,534.0,18.07,1.03,4.41,0.0
20200120:1410,4372.65,416.98,12.94,1.02,4.28,0.0
20200120:1510,518.85,64.1,6.01,0.69,3.66,0.0
20200120:1610,0.0,0.0,0.0,0.05,3.59,0.0
20200120:1710,0.0,0.0,0.0,-0.48,3.66,0.0
20200120:1810,0.0,0.0,0.0,-0.96,3.66,0.0
20200120:1910,0.0,0.0,0.0,-1.24,3.72,0.0
20200120:2010,0.0,0.0,0.0,-1.5,3.66,0.0
20200120:2110,0.0,0.0,0.0,-1.92,3.45,0.0
20200120:2210,0.0,0.0,0.0,-2.12,3.31,0.0
20200120:2310,0.0,0.0,0.0,-2.27,3.17,0.0
20200121:0010,0.0,0.0,0.0,-2.35,2.9,0.0
20200121:0110,0.0,0.0,0.0,-2.56,2.55,0.0
20200121:0210,0.0,0.0,0.0,-2.71,2.21,0.0
20200121:0310,0.0,0.0,0.0,-2.84,2.0,0.0
20200121:0410,0.0,0.0,0.0,-3.05,1.79,0.0
20200121:0510,0.0,0.0,0.0,-3.17,1.59,0.0
20200121:0610,0.0,0.0,0.0,-3.23,1.45,0.0
20200121:0710,0.0,0.0,0.0,-3.36,1.45,0.0
20200121:0810,867.6,97.87,8.17,-3.43,1.52,0.0
20200121:0910,911.59,101.12,14.68,-2.93,1.38,0.0
20200121:1010,1358.66,142.88,19.27,-1.93,1.17,0.0
20200121:1110,4336.88,419.73,21.53,-0.86,1.03,0.0
20200121:1210,7139.81,707.96,21.19,0.53,0.97,0.0
20200121:1310,7177.05,713.23,18.3,1.33,1.03,0.0
20200121:1410,6265.12,616.17,13.16,1.48,1.03,0.0
20200121:1510,1773.68,180.79,6.24,0.83,1.31,0.0
20200121:1610,0.0,0.0,0.0,-0.7,1.79,0.0
20200121:1710,0.0,0.0,0.0,-1.88,1.59,0.0
20200121:1810,0.0,0.0,0.0,-2.59,1.45,0.0
20200121:1910,0.0,0.0,0.0,-3.59,1.24,0.0
20200121:2010,0.0,0.0,0.0,-4.01,1.1,0.0
20200121:2110,0.0,0.0,0.0,-4.28,0.69,0.0
20200121:2210,0.0,0.0,0.0,-4.37,0.41,0.0
20200121:2310,0.0,0.0,0.0,-4.4,0.41,0.0
20200122:0010,0.0,0.0,0.0,-4.43,0.48,0.0
20200122:0110,0.0,0.0,0.0,-4.44,0.48,0.0
20200122:0210,0.0,0.0,0.0,-4.5,0.55,0.0
20200122:0310,0.0,0.0,0.0,-4.53,0.55,0.0
20200122:0410,0.0,0.0,0.0,-4.62,0.48,0.0
20200122:0510,0.0,0.0,0.0,-4.73,0.55,0.0
20200122:0610,0.0,0.0,0.0,-4.76,0.62,0.0
20200122:0710,0.0,0.0,0.0,-4.58,0.55,0.0
20200122:0810,2331.9,236.2,8.32,-4.2,0.21,0.0
20200122:0910,3797.1,369.44,14.86,-2.19,0.28,0.0
20200122:1010,5166.34,506.74,19.48,0.42,0.48,0.0
20200122:1110,6492.04,654.05,21.75,2.24,0.14,0.0
20200122:1210,7032.26,718.07,21.42,3.42,0.14,0.0
20200122:1310,7126.31,723.5,18.53,4.18,0.62,0.0
20200122:1410,6370.09,632.52,13.4,3.97,1.31,0.0
20200122:1510,2094.64,211.32,6.46,2.53,1.86,0.0
20200122:1610,0.0,0.0,0.0,0.39,2.07,0.0
20200122:1710,0.0,0.0,0.0,-1.05,1.72,0.0
20200122:1810,0.0,0.0,0.0,-1.98,1.31,0.0
20200122:1910,0.0,0.0,0.0,-3.03,1.72,0.0
20200122:2010,0.0,0.0,0.0,-3.6,1.45,0.0
20200122:2110,0.0,0.0,0.0,-4.19,1.31,0.0
20200122:2210,0.0,0.0,0.0,-4.65,1.52,0.0
20200122:2310,0.0,0.0,0.0,-4.78,1.79,0.0
20200123:0010,0.0,0.0,0.0,-4.91,1.79,0.0
20200123:0110,0.0,0.0,0.0,-5.1,1.66,0.0
20200123:0210,0.0,0.0,0.0,-5.42,1.66,0.0
20200123:0310,0.0,0.0,0.0,-5.49,1.72,0.0
20200123:0410,0.0,0.0,0.0,-5.53,1.86,0.0
20200123:0510,0.0,0.0,0.0,-5.47,2.0,0.0
20200123:0610,0.0,0.0,0.0,-5.36,2.14,0.0
20200123:0710,0.0,0.0,0.0,-5.31,1.66,0.0
20200123:0810,1268.89,134.84,8.49,-4.96,1.72,0.0
20200123:0910,1110.71,118.94,15.04,-3.76,1.79,0.0
20200123:1010,1635.64,167.68,19.68,-2.05,2.0,0.0
20200123:1110,4980.04,479.64,21.97,-0.2,2.0,0.0
20200123:1210,5139.23,498.19,21.66,1.48,2.14,0.0
20200123:1310,2952.45,291.14,18.77,2.43,2.41,0.0
20200123:1410,1547.32,161.31,13.63,2.34,2.48,0.0
20200123:1510,353.81,48.06,6.69,1.39,2.28,0.0
20200123:1610,0.0,0.0,0.0,-0.48,2.28,0.0
20200123:1710,0.0,0.0,0.0,-1.66,1.93,0.0
20200123:1810,0.0,0.0,0.0,-2.36,1.66,0.0
20200123:1910,0.0,0.0,0.0,-3.94,1.17,0.0
20200123:2010,0.0,0.0,0.0,-4.23,0.83,0.0
20200123:2110,0.0,0.0,0.0,-4.55,0.76,0.0
20200123:2210,0.0,0.0,0.0,-4.74,0.97,0.0
20200123:2310,0.0,0.0,0.0,-4.64,1.45,0.0
20200124:0010,0.0,0.0,0.0,-4.18,1.86,0.0
20200124:0110,0.0,0.0,0.0,-3.5,2.34,0.0
20200124:0210,0.0,0.0,0.0,-2.94,2.48,0.0
20200124:0310,0.0,0.0,0.0,-2.58,2.55,0.0
20200124:0410,0.0,0.0,0.0,-2.36,2.48,0.0
20200124:0510,0.0,0.0,0.0,-2.21,2.41,0.0
20200124:0610,0.0,0.0,0.0,-2.13,2.34,0.0
20200124:0710,0.0,0.0,0.0,-2.35,2.34,0.0
20200124:0810,2684.59,270.57,8.66,-1.44,2.28,0.0
20200124:0910,4754.25,462.31,15.24,0.92,1.86,0.0
20200124:1010,6734.36,667.58,19.9,3.63,1.79,0.0
20200124:1110,7979.96,811.25,22.21,5.78,1.72,0.0
20200124:1210,8394.19,865.61,21.9,7.02,1.59,0.0
20200124:1310,7986.26,823.18,19.02,7.52,1.38,0.0
20200124:1410,6794.44,689.19,13.87,7.18,1.24,0.0
20200124:1510,2192.29,223.51,6.93,5.86,1.86,0.0
20200124:1610,0.0,0.0,0.0,3.58,2.28,0.0
20200124:1710,0.0,0.0,0.0,1.58,2.28,0.0
20200124:1810,0.0,0.0,0.0,0.6,2.07,0.0
20200124:1910,0.0,0.0,0.0,-0.69,2.0,0.0
20200124:2010,0.0,0.0,0.0,-1.05,1.86,0.0
20200124:2110,0.0,0.0,0.0,-1.35,1.86,0.0
20200124:2210,0.0,0.0,0.0,-1.64,1.79,0.0
20200124:2310,0.0,0.0,0.0,-1.79,1.79,0.0
20200125:0010,0.0,0.0,0.0,-1.84,1.79,0.0
20200125:0110,0.0,0.0,0.0,-1.93,1.79,0.0
20200125:0210,0.0,0.0,0.0,-2.16,1.72,0.0
20200125:0310,0.0,0.0,0.0,-2.58,1.52,0.0
20200125:0410,0.0,0.0,0.0,-3.19,1.31,0.0
20200125:0510,0.0,0.0,0.0,-3.18,1.17,0.0
20200125:0610,0.0,0.0,0.0,-3.06,1.1,0.0
20200125:0710,0.0,0.0,0.0,-3.81,1.52,0.0
20200125:0810,1237.84,133.26,8.84,-2.83,1.03,0.0
20200125:0910,770.85,89.42,15.44,0.92,0.97,0.0
20200125:1010,882.68,101.46,20.12,4.14,1.03,0.0
20200125:1110,2088.79,216.69,22.45,6.07,1.03,0.0
20200125:1210,2398.84,246.96,22.15,6.92,0.83,0.0
20200125:1310,2413.24,248.28,19.27,7.13,0.62,0.0
20200125:1410,5267.36,532.11,14.12,6.93,0.41,0.0
20200125:1510,1527.52,162.15,7.16,6.01,0.48,0.0
20200125:1610,0.0,0.0,0.0,3.23,0.9,0.0
20200125:1710,0.0,0.0,0.0,1.25,1.17,0.0
20200125:1810,0.0,0.0,0.0,-0.11,1.24,0.0
20200125:1910,0.0,0.0,0.0,-1.75,1.24,0.0
20200125:2010,0.0,0.0,0.0,-2.52,0.83,0.0
20200125:2110,0.0,0.0,0.0,-2.27,0.83,0.0
20200125:2210,0.0,0.0,0.0,-1.61,0.97,0.0
20200125:2310,0.0,0.0,0.0,-1.37,1.1,0.0
20200126:0010,0.0,0.0,0.0,-1.21,1.1,0.0
20200126:0110,0.0,0.0,0.0,-1.23,1.1,0.0
20200126:0210,0.0,0.0,0.0,-1.38,1.1,0.0
20200126:0310,0.0,0.0,0.0,-1.39,1.1,0.0
20200126:0410,0.0,0.0,0.0,-1.4,1.17,0.0
20200126:0510,0.0,0.0,0.0,-1.34,1.31,0.0
20200126:0610,0.0,0.0,0.0,-1.26,1.45,0.0
20200126:0710,0.0,0.0,0.0,-1.14,1.38,0.0
20200126:0810,1657.35,173.91,9.02,-0.88,1.59,0.0
20200126:0910,5656.28,549.71,15.64,0.09,1.72,0.0
20200126:1010,6367.72,624.37,20.35,1.69,1.66,0.0
20200126:1110,8513.21,859.84,22.69,3.55,1.79,0.0
20200126:1210,8269.2,839.37,22.41,5.05,1.79,0.0
20200126:1310,7631.89,772.86,19.53,5.9,1.66,0.0
20200126:1410,4755.6,471.52,14.37,5.96,1.45,0.0
20200126:1510,1246.61,134.84,7.4,5.21,1.66,0.0
20200126:1610,0.0,0.0,0.0,3.27,2.28,0.0
20200126:1710,0.0,0.0,0.0,1.77,2.21,0.0
20200126:1810,0.0,0.0,0.0,1.1,2.14,0.0
20200126:1910,0.0,0.0,0.0,1.62,2.41,0.0
20200126:2010,0.0,0.0,0.0,1.78,2.41,0.0
20200126:2110,0.0,0.0,0.0,1.06,2.41,0.0
20200126:2210,0.0,0.0,0.0,0.79,2.41,0.0
20200126:2310,0.0,0.0,0.0,0.85,2.41,0.0
20200127:0010,0.0,0.0,0.0,1.21,2.48,0.0
20200127:0110,0.0,0.0,0.0,1.2,2.55,0.0
20200127:0210,0.0,0.0,0.0,0.77,2.69,0.0
20200127:0310,0.0,0.0,0.0,1.03,2.76,0.0
20200127:0410,0.0,0.0,0.0,1.05,2.83,0.0
20200127:0510,0.0,0.0,0.0,1.0,2.76,0.0
20200127:0610,0.0,0.0,0.0,1.18,2.76,0.0
20200127:0710,0.0,0.0,0.0,0.93,3.1,0.0
20200127:0810,1179.9,129.51,9.21,1.41,3.03,0.0
20200127:0910,1902.6,195.32,15.85,2.87,2.69,0.0
20200127:1010,2417.4,244.2,20.58,4.42,2.83,0.0
20200127:1110,3355.31,333.66,22.94,5.83,2.97,0.0
20200127:1210,5307.52,524.39,22.67,6.74,2.97,0.0
20200127:1310,5895.11,583.95,19.79,7.28,3.03,0.0
20200127:1410,498.37,64.39,14.62,7.13,2.69,0.0
20200127:1510,192.82,31.75,7.65,6.08,2.69,0.0
20200127:1610,0.0,0.0,0.0,5.21,2.69,0.0
20200127:1710,0.0,0.0,0.0,4.59,2.76,0.0
20200127:1810,0.0,0.0,0.0,4.16,2.97,0.0
20200127:1910,0.0,0.0,0.0,3.47,2.76,0.0
20200127:2010,0.0,0.0,0.0,3.46,3.38,0.0
20200127:2110,0.0,0.0,0.0,3.57,4.0,0.0
20200127:2210,0.0,0.0,0.0,3.52,4.41,0.0
20200127:2310,0.0,0.0,0.0,3.42,4.48,0.0
20200128:0010,0.0,0.0,0.0,3.37,4.55,0.0
20200128:0110,0.0,0.0,0.0,3.51,4.76,0.0
20200128:0210,0.0,0.0,0.0,3.5,5.1,0.0
20200128:0310,0.0,0.0,0.0,3.38,5.1,0.0
20200128:0410,0.0,0.0,0.0,3.26,4.76,0.0
20200128:0510,0.0,0.0,0.0,2.84,4.62,0.0
20200128:0610,0.0,0.0,0.0,2.6,4.76,0.0
20200128:0710,0.0,0.0,0.0,2.94,4.76,0.0
20200128:0810,422.1,55.65,9.41,2.67,5.45,0.0
20200128:0910,212.06,33.52,16.07,3.06,6.41,0.0
20200128:1010,863.44,98.79,20.82,3.32,7.17,0.0
20200128:1110,7558.99,719.7,23.2,2.83,7.93,0.0
20200128:1210,1808.66,186.12,22.93,2.84,5.38,0.0
20200128:1310,475.76,60.86,20.05,2.45,6.14,0.0
20200128:1410,6717.15,638.82,14.88,1.87,5.79,0.0
20200128:1510,4618.46,438.24,7.89,1.78,6.97,0.0
20200128:1610,0.0,0.0,0.0,1.1,5.52,0.0
20200128:1710,0.0,0.0,0.0,0.66,5.24,0.0
20200128:1810,0.0,0.0,0.0,0.28,5.17,0.0
20200128:1910,0.0,0.0,0.0,0.25,5.66,0.0
20200128:2010,0.0,0.0,0.0,0.09,5.1,0.0
20200128:2110,0.0,0.0,0.0,0.05,4.48,0.0
20200128:2210,0.0,0.0,0.0,0.17,4.07,0.0
20200128:2310,0.0,0.0,0.0,0.0,3.86,0.0
20200129:0010,0.0,0.0,0.0,-0.47,3.66,0.0
20200129:0110,0.0,0.0,0.0,-0.04,5.79,0.0
20200129:0210,0.0,0.0,0.0,0.81,7.45,0.0
20200129:0310,0.0,0.0,0.0,0.54,6.9,0.0
20200129:0410,0.0,0.0,0.0,0.09,5.93,0.0
20200129:0510,0.0,0.0,0.0,-0.18,5.17,0.0
20200129:0610,0.0,0.0,0.0,-0.29,4.48,0.0
20200129:0710,0.0,0.0,0.0,-0.05,4.21,0.0
20200129:0810,1164.38,127.14,9.61,0.15,4.0,0.0
20200129:0910,1805.62,184.59,16.29,0.77,3.31,0.0
20200129:1010,831.49,95.26,21.07,1.58,4.07,0.0
20200129:1110,800.55,92.61,23.46,2.51,4.62,0.0
20200129:1210,644.06,77.62,23.2,2.86,4.55,0.0
20200129:1310,699.86,82.91,20.32,2.41,4.21,0.0
20200129:1410,2439.79,242.14,15.14,2.56,4.41,0.0
20200129:1510,334.35,46.25,8.14,1.85,5.93,0.0
20200129:1610,0.0,0.0,0.0,1.32,4.97,0.0
20200129:1710,0.0,0.0,0.0,0.55,4.62,0.0
20200129:1810,0.0,0.0,0.0,0.23,4.34,0.0
20200129:1910,0.0,0.0,0.0,0.48,4.07,0.0
20200129:2010,0.0,0.0,0.0,0.23,3.86,0.0
20200129:2110,0.0,0.0,0.0,0.21,3.66,0.0
20200129:2210,0.0,0.0,0.0,0.31,3.45,0.0
20200129:2310,0.0,0.0,0.0,0.52,3.31,0.0
20200130:0010,0.0,0.0,0.0,0.71,3.17,0.0
20200130:0110,0.0,0.0,0.0,0.93,3.17,0.0
20200130:0210,0.0,0.0,0.0,0.9,3.1,0.0
20200130:0310,0.0,0.0,0.0,0.57,3.03,0.0
20200130:0410,0.0,0.0,0.0,0.54,2.9,0.0
20200130:0510,0.0,0.0,0.0,0.44,2.76,0.0
20200130:0610,0.0,0.0,0.0,0.62,2.83,0.0
20200130:0710,0.0,1.61,1.69,0.47,3.31,0.0
20200130:0810,1512.79,160.78,9.82,0.99,3.17,0.0
20200130:0910,3268.58,321.37,16.52,2.38,2.76,0.0
20200130:1010,4240.35,414.12,21.32,3.89,3.1,0.0
20200130:1110,5254.76,514.42,23.73,5.1,3.31,0.0
20200130:1210,3994.76,393.88,23.48,5.86,3.31,0.0
20200130:1310,2521.24,255.36,20.59,6.37,3.17,0.0
20200130:1410,3882.38,382.84,15.41,6.52,3.17,0.0
20200130:1510,333.79,46.96,8.4,5.95,3.1,0.0
20200130:1610,0.0,0.0,0.0,4.74,3.03,0.0
20200130:1710,0.0,0.0,0.0,4.13,3.1,0.0
20200130:1810,0.0,0.0,0.0,4.44,3.31,0.0
20200130:1910,0.0,0.0,0.0,4.86,4.97,0.0
20200130:2010,0.0,0.0,0.0,4.71,5.03,0.0
20200130:2110,0.0,0.0,0.0,5.09,5.31,0.0
20200130:2210,0.0,0.0,0.0,5.55,5.45,0.0
20200130:2310,0.0,0.0,0.0,6.02,5.59,0.0
20200131:0010,0.0,0.0,0.0,6.4,5.66,0.0
20200131:0110,0.0,0.0,0.0,6.76,5.59,0.0
20200131:0210,0.0,0.0,0.0,7.07,5.45,0.0
20200131:0310,0.0,0.0,0.0,7.31,5.31,0.0
20200131:0410,0.0,0.0,0.0,7.54,5.17,0.0
20200131:0510,0.0,0.0,0.0,7.69,4.97,0.0
20200131:0610,0.0,0.0,0.0,7.7,4.83,0.0
20200131:0710,0.0,2.42,1.88,7.96,5.38,0.0
20200131:0810,1968.52,209.63,10.03,8.17,5.17,0.0
20200131:0910,277.65,41.46,16.76,8.38,4.97,0.0
20200131:1010,1483.99,160.3,21.57,8.64,4.76,0.0
20200131:1110,1603.8,172.26,24.0,9.12,4.28,0.0
20200131:1210,244.35,37.93,23.76,9.3,4.41,0.0
20200131:1310,836.44,98.79,20.87,9.54,4.76,0.0
20200131:1410,751.5,90.19,15.67,9.47,4.14,0.0
20200131:1510,189.45,31.75,8.65,9.45,3.79,0.0
20200131:1610,0.0,0.0,0.0,9.15,3.52,0.0
20200131:1710,0.0,0.0,0.0,8.79,3.31,0.0
20200131:1810,0.0,0.0,0.0,8.63,3.31,0.0
20200131:1910,0.0,0.0,0.0,8.38,2.83,0.0
20200131:2010,0.0,0.0,0.0,8.24,2.9,0.0
20200131:2110,0.0,0.0,0.0,8.2,3.31,0.0
20200131:2210,0.0,0.0,0.0,8.0,3.66,0.0
20200131:2310,0.0,0.0,0.0,7.65,3.86,0.0
20200201:0010,0.0,0.0,0.0,7.51,4.0,0.0
20200201:0110,0.0,0.0,0.0,7.52,4.0,0.0
20200201:0210,0.0,0.0,0.0,7.4,3.86,0.0
20200201:0310,0.0,0.0,0.0,7.37,3.72,0.0
20200201:0410,0.0,0.0,0.0,7.28,3.59,0.0
20200201:0510,0.0,0.0,0.0,7.1,3.59,0.0
20200201:0610,0.0,0.0,0.0,6.89,3.66,0.0
20200201:0710,0.22,5.64,2.08,7.23,3.93,0.0
20200201:0810,1330.99,147.44,10.25,7.82,4.07,0.0
20200201:0910,2878.65,292.45,17.0,8.99,3.79,0.0
20200201:1010,2286.34,237.32,21.84,10.22,4.14,0.0
20200201:1110,802.24,96.14,24.28,11.47,5.1,0.0
20200201:1210,791.78,95.26,24.04,11.9,5.31,0.0
20200201:1310,387.22,53.8,21.15,11.61,5.03,0.0
20200201:1410,180.68,30.87,15.95,10.84,5.79,0.0
20200201:1510,151.65,27.34,8.91,9.85,6.21,0.0
20200201:1610,0.0,0.0,0.0,9.36,6.41,0.0
20200201:1710,0.0,0.0,0.0,8.97,6.21,0.0
20200201:1810,0.0,0.0,0.0,8.56,5.79,0.0
20200201:1910,0.0,0.0,0.0,8.59,6.21,0.0
20200201:2010,0.0,0.0,0.0,8.51,5.66,0.0
20200201:2110,0.0,0.0,0.0,8.19,5.79,0.0
20200201:2210,0.0,0.0,0.0,7.68,5.86,0.0
20200201:2310,0.0,0.0,0.0,6.85,6.0,0.0
20200202:0010,0.0,0.0,0.0,6.5,5.86,0.0
20200202:0110,0.0,0.0,0.0,6.5,5.59,0.0
20200202:0210,0.0,0.0,0.0,6.74,5.45,0.0
20200202:0310,0.0,0.0,0.0,6.98,5.59,0.0
20200202:0410,0.0,0.0,0.0,7.11,5.24,0.0
20200202:0510,0.0,0.0,0.0,6.94,4.62,0.0
20200202:0610,0.0,0.0,0.0,6.98,4.34,0.0
20200202:0710,0.0,1.61,2.29,7.16,4.48,0.0
20200202:0810,1266.41,140.68,10.47,7.25,4.55,0.0
20200202:0910,585.56,73.21,17.25,7.52,4.69,0.0
20200202:1010,889.2,103.2,22.1,7.79,5.24,0.0
20200202:1110,843.97,98.79,24.56,7.94,6.28,0.0
20200202:1210,896.51,104.08,24.33,8.3,5.93,0.0
20200202:1310,777.71,92.61,21.44,8.74,6.28,0.0
20200202:1410,325.24,46.75,16.22,9.41,6.48,0.0
20200202:1510,235.8,37.05,9.17,9.91,6.55,0.0
20200202:1610,0.0,0.0,0.0,9.93,6.41,0.0
20200202:1710,0.0,0.0,0.0,10.2,6.28,0.0
20200202:1810,0.0,0.0,0.0,10.25,6.48,0.0
20200202:1910,0.0,0.0,0.0,10.19,5.45,0.0
20200202:2010,0.0,0.0,0.0,10.07,5.17,0.0
20200202:2110,0.0,0.0,0.0,9.67,4.41,0.0
20200202:2210,0.0,0.0,0.0,9.42,4.41,0.0
20200202:2310,0.0,0.0,0.0,9.71,5.03,0.0
20200203:0010,0.0,0.0,0.0,9.96,5.03,0.0
20200203:0110,0.0,0.0,0.0,10.06,5.66,0.0
20200203:0210,0.0,0.0,0.0,10.14,7.24,0.0
20200203:0310,0.0,0.0,0.0,9.88,7.66,0.0
20200203:0410,0.0,0.0,0.0,9.6,7.24,0.0
20200203:0510,0.0,0.0,0.0,9.27,6.9,0.0
20200203:0610,0.0,0.0,0.0,9.11,6.34,0.0
20200203:0710,0.0,3.22,2.5,8.12,3.93,0.0
20200203:0810,438.19,58.38,10.7,7.4,2.9,0.0
20200203:0910,638.21,78.5,17.5,7.17,2.34,0.0
20200203:1010,1023.53,116.24,22.38,7.08,2.0,0.0
20200203:1110,736.09,88.2,24.85,6.96,1.66,0.0
20200203:1210,925.2,106.73,24.62,7.01,1.93,0.0
20200203:1310,843.86,98.79,21.73,7.21,2.55,0.0
20200203:1410,199.12,32.64,16.5,7.58,3.31,0.0
20200203:1510,88.76,19.4,9.44,7.82,4.55,0.0
20200203:1610,0.0,0.0,0.0,7.55,4.48,0.0
20200203:1710,0.0,0.0,0.0,7.43,4.14,0.0
20200203:1810,0.0,0.0,0.0,7.58,4.14,0.0
20200203:1910,0.0,0.0,0.0,7.67,3.86,0.0
20200203:2010,0.0,0.0,0.0,8.41,4.97,0.0
20200203:2110,0.0,0.0,0.0,9.12,6.83,0.0
20200203:2210,0.0,0.0,0.0,9.44,7.66,0.0
20200203:2310,0.0,0.0,0.0,9.87,8.0,0.0
20200204:0010,0.0,0.0,0.0,10.54,8.55,0.0
20200204:0110,0.0,0.0,0.0,11.29,9.24,0.0
20200204:0210,0.0,0.0,0.0,10.89,9.38,0.0
20200204:0310,0.0,0.0,0.0,8.08,9.72,0.0
20200204:0410,0.0,0.0,0.0,2.55,5.79,0.0
20200204:0510,0.0,0.0,0.0,1.38,5.45,0.0
20200204:0610,0.0,0.0,0.0,1.02,5.79,0.0
20200204:0710,0.0,2.42,2.72,0.88,6.0,0.0
20200204:0810,136.12,24.7,10.94,1.06,4.34,0.0
20200204:0910,1080.22,118.4,17.76,1.44,4.55,0.0
20200204:1010,2229.41,223.68,22.66,1.78,4.83,0.0
20200204:1110,7680.38,736.12,25.14,1.82,5.72,0.0
20200204:1210,3014.32,294.77,24.92,2.04,5.79,0.0
20200204:1310,3018.94,294.01,22.02,1.74,6.14,0.0
20200204:1410,5715.0,542.04,16.78,1.43,5.72,0.0
20200204:1510,885.82,99.18,9.7,1.12,5.52,0.0
20200204:1610,0.0,0.0,0.0,0.38,5.59,0.0
20200204:1710,0.0,0.0,0.0,-0.16,4.55,0.0
20200204:1810,0.0,0.0,0.0,-0.41,4.14,0.0
20200204:1910,0.0,0.0,0.0,-0.22,5.1,0.0
20200204:2010,0.0,0.0,0.0,-0.24,4.41,0.0
20200204:2110,0.0,0.0,0.0,-0.31,3.93,0.0
20200204:2210,0.0,0.0,0.0,-0.32,4.14,0.0
20200204:2310,0.0,0.0,0.0,-0.14,4.34,0.0
20200205:0010,0.0,0.0,0.0,0.05,4.83,0.0
20200205:0110,0.0,0.0,0.0,0.12,4.41,0.0
20200205:0210,0.0,0.0,0.0,-0.02,4.07,0.0
20200205:0310,0.0,0.0,0.0,-0.11,4.55,0.0
20200205:0410,0.0,0.0,0.0,-0.41,4.28,0.0
20200205:0510,0.0,0.0,0.0,-0.33,4.41,0.0
20200205:0610,0.0,0.0,0.0,-0.4,4.76,0.0
20200205:0710,12.94,8.05,2.94,-0.57,4.69,0.0
20200205:0810,626.51,75.1,11.18,-0.45,5.1,0.0
20200205:0910,3292.31,317.79,18.02,-0.18,5.24,0.0
20200205:1010,3706.2,356.52,22.94,0.56,4.83,0.0
20200205:1110,4938.75,473.1,25.44,1.14,4.28,0.0
20200205:1210,6686.66,643.73,25.23,1.63,4.14,0.0
20200205:1310,7595.21,736.55,22.32,2.0,3.93,0.0
20200205:1410,7433.89,721.51,17.06,1.99,3.45,0.0
20200205:1510,4597.88,442.69,9.97,1.71,3.1,0.0
20200205:1610,0.0,0.0,0.0,1.08,2.0,0.0
20200205:1710,0.0,0.0,0.0,0.11,1.45,0.0
20200205:1810,0.0,0.0,0.0,-0.77,1.24,0.0
20200205:1910,0.0,0.0,0.0,-1.26,0.83,0.0
20200205:2010,0.0,0.0,0.0,-0.63,0.55,0.0
20200205:2110,0.0,0.0,0.0,-0.9,0.48,0.0
20200205:2210,0.0,0.0,0.0,-1.15,0.07,0.0
20200205:2310,0.0,0.0,0.0,-1.43,0.34,0.0
20200206:0010,0.0,0.0,0.0,-1.79,0.55,0.0
20200206:0110,0.0,0.0,0.0,-2.01,0.55,0.0
20200206:0210,0.0,0.0,0.0,-2.1,0.41,0.0
20200206:0310,0.0,0.0,0.0,-2.22,0.14,0.0
20200206:0410,0.0,0.0,0.0,-2.37,0.07,0.0
20200206:0510,0.0,0.0,0.0,-2.52,0.14,0.0
20200206:0610,0.0,0.0,0.0,-2.66,0.28,0.0
20200206:0710,39.15,12.08,3.17,-4.37,0.69,0.0
20200206:0810,2275.99,230.49,11.43,-3.31,0.62,0.0
